id	lineage	assembly	file	kingdom	phylum	class	order	family	genus	species
MGYG000003433	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp900766975	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003433.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003433.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__CAG-485	s__CAG-485 sp900766975
MGYG000003436	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__HGM20899;s__HGM20899 sp900767005	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003436.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003436.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Succinivibrionaceae	g__HGM20899	s__HGM20899 sp900767005
MGYG000003437	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900767025	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003437.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003437.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Eubacterium_R	s__Eubacterium_R sp900767025
MGYG000003440	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum succiniciproducens	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003440.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003440.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Succinivibrionaceae	g__Anaerobiospirillum	s__Anaerobiospirillum succiniciproducens
MGYG000003452	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium ruminantium	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003452.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003452.xml.gz	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	s__Bifidobacterium ruminantium
MGYG000003454	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__WG-1;s__WG-1 sp900539665	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003454.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003454.xml.gz	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Succinivibrionaceae	g__WG-1	s__WG-1 sp900539665
MGYG000003466	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp900767955	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003466.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003466.xml.gz	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Treponematales	f__Treponemataceae	g__Treponema_D	s__Treponema_D sp900767955
MGYG000003475	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_A;s__Selenomonas_A sp900769615	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003475.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003475.xml.gz	d__Bacteria	p__Firmicutes_C	c__Negativicutes	o__Selenomonadales	f__Selenomonadaceae	g__Selenomonas_A	s__Selenomonas_A sp900769615
MGYG000003476	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__UBA7642;s__UBA7642 sp900549915	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003476.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003476.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__RFN20	f__CAG-288	g__UBA7642	s__UBA7642 sp900549915
MGYG000003477	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus timonensis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003477.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003477.xml.gz	d__Bacteria	p__Firmicutes_C	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__Acidaminococcus	s__Acidaminococcus timonensis
MGYG000003482	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C bovis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003482.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003482.xml.gz	d__Bacteria	p__Firmicutes_C	c__Negativicutes	o__Selenomonadales	f__Selenomonadaceae	g__Selenomonas_C	s__Selenomonas_C bovis
MGYG000003486	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp000436115	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003486.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003486.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__CAG-95	s__CAG-95 sp000436115
MGYG000003488	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp900554995	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003488.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003488.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__CAG-488	s__CAG-488 sp900554995
MGYG000003507	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA733;s__UBA733 sp900767825	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003507.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003507.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__RFN20	f__CAG-826	g__UBA733	s__UBA733 sp900767825
MGYG000003508	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA7597;s__UBA7597 sp003448195	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003508.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003508.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia_A	o__Christensenellales	f__Borkfalkiaceae	g__UBA7597	s__UBA7597 sp003448195
MGYG000003516	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A sp900769095	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003516.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003516.xml.gz	d__Archaea	p__Methanobacteriota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobrevibacter_A	s__Methanobrevibacter_A sp900769095
MGYG000003534	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp900769325	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003534.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003534.xml.gz	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Treponematales	f__Treponemataceae	g__Treponema_D	s__Treponema_D sp900769325
MGYG000003546	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__UBA1181 sp900769555	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003546.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003546.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Paludibacteraceae	g__UBA1181	s__UBA1181 sp900769555
MGYG000003550	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900769625	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003550.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003550.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium sp900769625
MGYG000003552	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-127;s__CAG-127 sp900539705	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003552.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003552.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__CAG-127	s__CAG-127 sp900539705
MGYG000003558	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__QALW01;g__UMGS1322;s__UMGS1322 sp900769815	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003558.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003558.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia_A	o__Christensenellales	f__QALW01	g__UMGS1322	s__UMGS1322 sp900769815
MGYG000003567	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Spiro-01;s__Spiro-01 sp900769955	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003567.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003567.xml.gz	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Sphaerochaetales	f__Sphaerochaetaceae	g__Spiro-01	s__Spiro-01 sp900769955
MGYG000003570	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp900769985	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003570.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003570.xml.gz	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Treponematales	f__Treponemataceae	g__Treponema_D	s__Treponema_D sp900769985
MGYG000003583	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp900770195	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003583.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003583.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus_C	s__Ruminococcus_C sp900770195
MGYG000003589	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900770295	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003589.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003589.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Dysosmobacter	s__Dysosmobacter sp900770295
MGYG000003590	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900770215	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003590.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003590.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Sodaliphilus	s__Sodaliphilus sp900770215
MGYG000003591	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp900770255	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003591.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003591.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__CAG-177	s__CAG-177 sp900770255
MGYG000003592	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_F;s__Helicobacter_F sp002287135	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003592.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003592.xml.gz	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_F	s__Helicobacter_F sp002287135
MGYG000003605.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900770635	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003605.1.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003605.1.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__Alistipes sp900770635
MGYG000003620	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia massiliensis_B	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003620.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003620.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia	s__Bulleidia massiliensis_B
MGYG000003628	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG420;s__RUG420 sp900771085	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003628.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003628.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__RUG420	s__RUG420 sp900771085
MGYG000003648	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NK4A136;s__NK4A136 sp002314855	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003648.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003648.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__NK4A136	s__NK4A136 sp002314855
MGYG000003653	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;s__Catenibacterium sp900540685	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003653.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003653.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Catenibacterium	s__Catenibacterium sp900540685
MGYG000003654	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082;s__F082 sp900542475	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003654.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003654.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__F082	g__F082	s__F082 sp900542475
MGYG000003655	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella sp900552565	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003655.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003655.xml.gz	d__Bacteria	p__Firmicutes_C	c__Negativicutes	o__Selenomonadales	f__Selenomonadaceae	g__Mitsuokella	s__Mitsuokella sp900552565
MGYG000003656	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003656.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003656.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UBA1417	s__UBA1417 sp003531055
MGYG000003658	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900546915	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003658.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003658.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__CAG-110	s__CAG-110 sp900546915
MGYG000003662	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900771975	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003662.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003662.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella sp900771975
MGYG000003674	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900772575	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003674.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003674.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotellamassilia	s__Prevotellamassilia sp900772575
MGYG000003675	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900551435	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003675.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003675.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium sp900551435
MGYG000003679	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D sp002449305	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003679.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003679.xml.gz	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Treponematales	f__Treponemataceae	g__Treponema_D	s__Treponema_D sp002449305
MGYG000003681	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003681.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003681.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides stercoris
MGYG000003682	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003682.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003682.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruthenibacterium	s__Ruthenibacterium lactatiformans
MGYG000003683	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003683.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003683.xml.gz	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Bifidobacteriaceae	g__Bifidobacterium	s__Bifidobacterium pseudocatenulatum
MGYG000003684	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella massiliensis	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003684.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003684.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Eisenbergiella	s__Eisenbergiella massiliensis
MGYG000003685	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003438495	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003685.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003685.xml.gz	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella sp003438495
MGYG000003686	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp000765235	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003686.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003686.xml.gz	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__ER4	s__ER4 sp000765235
MGYG000003687	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus polymyxa	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003687.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003687.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	s__Paenibacillus polymyxa
MGYG000003688	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003437035	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003688.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003688.xml.gz	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella sp003437035
MGYG000003689	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__Faecalicoccus sp900546545	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003689.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003689.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Faecalicoccus	s__Faecalicoccus sp900546545
MGYG000003690	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003690.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003690.xml.gz	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus gasseri
MGYG000003691	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella disiens	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003691.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003691.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella disiens
MGYG000003692	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003439125	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003692.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003692.xml.gz	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella sp003439125
MGYG000003693	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A	/proj/gibbons/2022_UHGG_models/data/raw/MGYG000003693.fna.gz	/proj/gibbons/refs/micom_databases/recipes/uhgg/models/MGYG000003693.xml.gz	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Phocaeicola	s__Phocaeicola plebeius_A
