id	taxid	organism_name	infraspecific_name	file	ncbi_taxid	kingdom	phylum	class	order	family	genus	species
GCF_001570525.1	564415	Herbidospora sakaeratensis	strain=NBRC 102641	models/h/herbidospora/Herbidospora_sakaeratensis_NBRC_102641.xml.gz	564415	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Streptosporangiales	f__Streptosporangiaceae	g__Herbidospora	s__Herbidospora sakaeratensis
GCF_002088935.1	568102	Henriciella litoralis	strain=DSM 22014	models/h/henriciella/Henriciella_litoralis_DSM_22014.xml.gz	568102	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Henriciella	s__Henriciella litoralis
GCF_900091465.1	568872	Micromonospora rhizosphaerae	strain=DSM 45431	models/m/micromonospora/Micromonospora_rhizosphaerae_DSM_45431.xml.gz	568872	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Micromonosporaceae	g__Micromonospora	s__Micromonospora rhizosphaerae
GCF_900099605.1	568899	Alteribacillus persepolensis	strain=DSM 21632	models/a/alteribacillus/Alteribacillus_persepolensis_DSM_21632.xml.gz	568899	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales_H	f__Marinococcaceae	g__Alteribacillus	s__Alteribacillus persepolensis
GCF_000934465.1	569857	Staphylococcus microti	strain=DSM 22147	models/s/staphylococcus/Staphylococcus_microti_DSM_22147.xml.gz	569857	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus microti
GCF_900110425.1	569882	Salinihabitans flavidus	strain=DSM 27842	models/s/salinihabitans/Salinihabitans_flavidus_DSM_27842.xml.gz	569882	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Salinihabitans	s__Salinihabitans flavidus
GCF_001310955.1	1236979	Marinifilum fragile JCM 15579	strain=JCM 15579	models/m/marinifilum/Marinifilum_fragile_JCM_15579.xml.gz	1236979	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Marinifilaceae	g__Marinifilum	s__Marinifilum fragile
GCF_900100475.1	570446	Sphingobium faniae	strain=CGMCC 1.7749	models/s/sphingobium/Sphingobium_faniae_CGMCC_1_7749.xml.gz	570446	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingobium	s__Sphingobium faniae
GCF_900129665.1	570519	Spongiibacterium flavum	strain=DSM 22638	models/s/spongiibacterium/Spongiibacterium_flavum_DSM_22638.xml.gz	570519	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Muricauda	s__Muricauda flava
GCF_900141785.1	570521	Aquimarina spongiae	strain=DSM 22623	models/a/aquimarina/Aquimarina_spongiae_DSM_22623.xml.gz	570521	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Aquimarina	s__Aquimarina spongiae
GCF_000745965.1	1121860	Edaphobacter aggregans DSM 19364	strain=DSM 19364	models/e/edaphobacter/Edaphobacter_aggregans_DSM_19364.xml.gz	1121860	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriales	f__Acidobacteriaceae	g__Edaphobacter	s__Edaphobacter aggregans
GCF_900156645.1	570947	Salimicrobium flavidum	strain=DSM 23127	models/s/salimicrobium/Salimicrobium_flavidum_DSM_23127.xml.gz	570947	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales_D	f__Halobacillaceae	g__Salimicrobium	s__Salimicrobium flavidum
GCF_900099935.1	571298	Pseudoruegeria lutimaris	strain=DSM 25294	models/p/pseudoruegeria/Pseudoruegeria_lutimaris_DSM_25294.xml.gz	571298	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Tropicimonas	s__Tropicimonas lutimaris
GCF_900102485.1	571438	Desulfovibrio legallii	strain=KHC7	models/d/desulfovibrio/Desulfovibrio_legallii_KHC7.xml.gz	571438	d__Bacteria	p__Desulfobacterota_I	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__Desulfovibrio legallii_A
GCF_001190945.1	571913	Luteipulveratus mongoliensis	strain=MN07-A0370	models/l/luteipulveratus/Luteipulveratus_mongoliensis_MN07_A0370.xml.gz	571913	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Dermatophilaceae	g__Luteipulveratus	s__Luteipulveratus mongoliensis
GCF_001020985.1	571915	Corynebacterium mustelae	strain=DSM 45274	models/c/corynebacterium/Corynebacterium_mustelae_DSM_45274.xml.gz	571915	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium	s__Corynebacterium mustelae
GCF_900110685.1	571933	Piscibacillus halophilus	strain=DSM 21633	models/p/piscibacillus/Piscibacillus_halophilus_DSM_21633.xml.gz	571933	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales_D	f__Alkalibacillaceae	g__Piscibacillus	s__Piscibacillus halophilus
GCF_900168015.1	572036	Pedobacter luteus	strain=DSM 22385	models/p/pedobacter/Pedobacter_luteus_DSM_22385.xml.gz	572036	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Daejeonella	s__Daejeonella lutea
GCF_900156535.1	573024	Roseovarius nanhaiticus	strain=DSM 29590	models/r/roseovarius/Roseovarius_nanhaiticus_DSM_29590.xml.gz	573024	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Roseovarius	s__Roseovarius nanhaiticus
GCF_900109685.1	573321	Chitinophaga rupis	strain=DSM 21039	models/c/chitinophaga/Chitinophaga_rupis_DSM_21039.xml.gz	573321	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Chitinophaga	s__Chitinophaga rupis
GCF_900106955.1	574349	Aidingimonas halophila	strain=DSM 19219	models/a/aidingimonas/Aidingimonas_halophila_DSM_19219.xml.gz	574349	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Aidingimonas	s__Aidingimonas halophila
GCF_000712595.1	574376	Bacillus manliponensis	strain=JCM 15802	models/b/bacillus/Bacillus_manliponensis_JCM_15802.xml.gz	574376	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A manliponensis
GCF_001010285.1	230089	Photorhabdus temperata subsp. thracensis	strain=DSM 15199	models/p/photorhabdus/Photorhabdus_temperata_subsp_thracensis_DSM_15199.xml.gz	230089	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Photorhabdus	s__Photorhabdus thracensis
GCF_900116905.1	574650	Micrococcus terreus	strain=CGMCC 1.7054	models/m/micrococcus/Micrococcus_terreus_CGMCC_1_7054.xml.gz	574650	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Micrococcaceae	g__Citricoccus	s__Citricoccus terreus
GCF_900112345.1	574651	Nocardioides terrae	strain=CGMCC 1.7056	models/n/nocardioides/Nocardioides_terrae_CGMCC_1_7056.xml.gz	574651	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	s__Nocardioides terrae
GCF_000498575.2	1395571	Pseudomonas taeanensis MS-3	strain=MS-3	models/p/pseudomonas/Pseudomonas_taeanensis_MS_3.xml.gz	1395571	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E taeanensis
GCF_000442645.1	1224163	Corynebacterium maris DSM 45190	strain=DSM 45190	models/c/corynebacterium/Corynebacterium_maris_DSM_45190.xml.gz	1224163	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium	s__Corynebacterium maris
GCF_900114135.1	576117	Celeribacter halophilus	strain=CGMCC 1.8891	models/c/celeribacter/Celeribacter_halophilus_CGMCC_1_8891.xml.gz	576117	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Celeribacter	s__Celeribacter halophilus
GCF_900101075.1	576118	Salinicoccus qingdaonensis	strain=CGMCC 1.8895	models/s/salinicoccus/Salinicoccus_qingdaonensis_CGMCC_1_8895.xml.gz	576118	d__Bacteria	p__Firmicutes	c__Bacilli	o__Staphylococcales	f__Salinicoccaceae	g__Salinicoccus	s__Salinicoccus qingdaonensis
GCF_900107355.1	576131	Lentibacter algarum	strain=DSM 24677	models/l/lentibacter/Lentibacter_algarum_DSM_24677.xml.gz	576131	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Lentibacter	s__Lentibacter algarum_A
GCF_000019745.1	452638	Polynucleobacter necessarius STIR1	strain=STIR1	models/p/polynucleobacter/Polynucleobacter_necessarius_STIR1.xml.gz	452638	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Polynucleobacter	s__Polynucleobacter necessarius_D
GCF_000016345.1	312153	Polynucleobacter asymbioticus QLW-P1DMWA-1	strain=QLW-P1DMWA-1	models/p/polynucleobacter/Polynucleobacter_asymbioticus_QLW_P1DMWA_1.xml.gz	312153	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Polynucleobacter	s__Polynucleobacter asymbioticus
GCF_000974805.1	577470	Demequina salsinemoris	strain=NBRC 105323	models/d/demequina/Demequina_salsinemoris_NBRC_105323.xml.gz	577470	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Demequinaceae	g__Demequina	s__Demequina salsinemoris
GCF_900166655.1	578214	Halobacillus hunanensis	strain=Marseille-P3457	models/h/halobacillus/Halobacillus_hunanensis_Marseille_P3457.xml.gz	578214	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales_D	f__Halobacillaceae	g__Halobacillus_A	s__Halobacillus_A hunanensis
GCF_900115085.1	578942	Dokdonella immobilis	strain=CGMCC 1.7659	models/d/dokdonella/Dokdonella_immobilis_CGMCC_1_7659.xml.gz	578942	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Dokdonella	s__Dokdonella immobilis
GCF_900141885.1	579105	Mesonia phycicola	strain=DSM 21425	models/m/mesonia/Mesonia_phycicola_DSM_21425.xml.gz	579105	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Mesonia	s__Mesonia phycicola
GCF_000295935.2	1189612	Indibacter alkaliphilus LW1	strain=LW1	models/i/indibacter/Indibacter_alkaliphilus_LW1.xml.gz	1189612	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Indibacter	s__Indibacter alkaliphilus
GCF_000422625.1	1121866	Enterorhabdus mucosicola DSM 19490	strain=DSM 19490	models/e/enterorhabdus/Enterorhabdus_mucosicola_DSM_19490.xml.gz	1121866	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__Adlercreutzia	s__Adlercreutzia mucosicola
GCF_000017425.1	315749	Bacillus cytotoxicus NVH 391-98	strain=NVH 391-98	models/b/bacillus/Bacillus_cytotoxicus_NVH_391_98.xml.gz	315749	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae_G	g__Bacillus_A	s__Bacillus_A cytotoxicus
GCF_001618175.1	580166	Oceanibaculum pacificum	strain=MCCC 1A02656	models/o/oceanibaculum/Oceanibaculum_pacificum_MCCC_1A02656.xml.gz	580166	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Oceanibaculales	f__Oceanibaculaceae	g__Oceanibaculum	s__Oceanibaculum pacificum
GCF_000473895.1	582515	Rubidibacter lacunae KORDI 51-2	strain=KORDI 51-2	models/r/rubidibacter/Rubidibacter_lacunae_KORDI_51_2.xml.gz	582515	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Rubidibacteraceae	g__Rubidibacter	s__Rubidibacter lacunae
GCF_900103445.1	582672	Methylobacterium phyllostachyos	strain=BL47	models/m/methylobacterium/Methylobacterium_phyllostachyos_BL47.xml.gz	582672	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylobacterium	s__Methylobacterium phyllostachyos
GCF_900113485.1	582675	Methylobacterium gossipiicola	strain=Gh-105	models/m/methylobacterium/Methylobacterium_gossipiicola_Gh_105.xml.gz	582675	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylobacterium	s__Methylobacterium gossipiicola
GCF_000956505.1	582680	Microbacterium azadirachtae	strain=ARN176	models/m/microbacterium/Microbacterium_azadirachtae_ARN176.xml.gz	582680	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium	s__Microbacterium azadirachtae
GCF_900114325.1	582702	Rhodanobacter glycinis	strain=MO64	models/r/rhodanobacter/Rhodanobacter_glycinis_MO64.xml.gz	582702	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__Rhodanobacter	s__Rhodanobacter glycinis
GCF_900162665.1	582851	Oceanobacillus sojae	strain=SK-2	models/o/oceanobacillus/Oceanobacillus_sojae_SK_2.xml.gz	582851	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales_D	f__Amphibacillaceae	g__Oceanobacillus	s__Oceanobacillus sojae_A
GCF_000725365.1	586416	Terribacillus aidingensis	strain=MP602	models/t/terribacillus/Terribacillus_aidingensis_MP602.xml.gz	586416	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales_D	f__Amphibacillaceae	g__Terribacillus	s__Terribacillus aidingensis_A
GCF_900111375.1	587636	Phycicoccus cremeus	strain=CGMCC 1.6963	models/p/phycicoccus/Phycicoccus_cremeus_CGMCC_1_6963.xml.gz	587636	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Dermatophilaceae	g__Pedococcus	s__Pedococcus cremeus
GCF_900115565.1	587909	Yuhushiella deserti	strain=CGMCC 4.5579	models/y/yuhushiella/Yuhushiella_deserti_CGMCC_4_5579.xml.gz	587909	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Pseudonocardiaceae	g__Yuhushiella	s__Yuhushiella arida
GCF_900113955.1	588602	Celeribacter neptunius	strain=DSM 26471	models/c/celeribacter/Celeribacter_neptunius_DSM_26471.xml.gz	588602	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Celeribacter	s__Celeribacter neptunius
GCF_000420025.1	1122939	Patulibacter americanus DSM 16676	strain=DSM 16676	models/p/patulibacter/Patulibacter_americanus_DSM_16676.xml.gz	1122939	d__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__Patulibacter	s__Patulibacter americanus
GCF_000635915.2	588932	Brevundimonas naejangsanensis	strain=B1	models/b/brevundimonas/Brevundimonas_naejangsanensis_B1.xml.gz	588932	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Brevundimonas	s__Brevundimonas naejangsanensis_A
GCF_900104685.1	589382	Agromyces flavus	strain=CPCC 202695	models/a/agromyces/Agromyces_flavus_CPCC_202695.xml.gz	589382	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Agromyces	s__Agromyces flavus
GCF_900107045.1	589385	Amycolatopsis xylanica	strain=CPCC 202699	models/a/amycolatopsis/Amycolatopsis_xylanica_CPCC_202699.xml.gz	589385	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Pseudonocardiaceae	g__Amycolatopsis	s__Amycolatopsis xylanica
GCF_001262015.1	1236517	Prevotella fusca JCM 17724	strain=W1435	models/p/prevotella/Prevotella_fusca_JCM_17724_W1435.xml.gz	1236517	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella fusca
GCF_001683355.1	1236518	Prevotella scopos JCM 17725	strain=W2052	models/p/prevotella/Prevotella_scopos_JCM_17725_W2052.xml.gz	1236518	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella scopos
GCF_000614065.1	1236509	Prevotella dentasini JCM 15908	strain=JCM 15908	models/p/prevotella/Prevotella_dentasini_JCM_15908.xml.gz	1236509	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella dentasini
GCF_000730385.1	589873	Alteromonas australica	strain=H 17	models/a/alteromonas/Alteromonas_australica_H_17.xml.gz	589873	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Alteromonas	s__Alteromonas australica
GCF_000265075.1	1189621	Nitritalea halalkaliphila LW7	strain=LW7	models/n/nitritalea/Nitritalea_halalkaliphila_LW7.xml.gz	1189621	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Nitritalea	s__Nitritalea halalkaliphila
GCF_000953475.1	1156937	Methylacidiphilum fumariolicum SolV		models/m/methylacidiphilum/Methylacidiphilum_fumariolicum_SolV.xml.gz	1156937	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Methylacidiphilales	f__Methylacidiphilaceae	g__Methylacidiphilum	s__Methylacidiphilum fumariolicum
GCF_000258405.1	945713	Ignavibacterium album JCM 16511	strain=JCM 16511	models/i/ignavibacterium/Ignavibacterium_album_JCM_16511.xml.gz	945713	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Ignavibacteriaceae	g__Ignavibacterium	s__Ignavibacterium album
GCF_900101865.1	591205	Paracoccus isoporae	strain=DSM 22220	models/p/paracoccus/Paracoccus_isoporae_DSM_22220.xml.gz	591205	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus	s__Paracoccus isoporae
GCF_000521865.1	1449351	Roseivivax isoporae LMG 25204	strain=LMG 25204	models/r/roseivivax/Roseivivax_isoporae_LMG_25204.xml.gz	1449351	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Roseivivax	s__Roseivivax isoporae
GCF_000819885.1	591962	Aeromonas fluvialis	strain=LMG 24681	models/a/aeromonas/Aeromonas_fluvialis_LMG_24681.xml.gz	591962	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Aeromonadaceae	g__Aeromonas	s__Aeromonas fluvialis_A
GCF_900107605.1	592050	Acidovorax soli	strain=DSM 25157	models/a/acidovorax/Acidovorax_soli_DSM_25157.xml.gz	592050	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Acidovorax	s__Acidovorax soli_A
GCF_900187395.1	592308	Kytococcus aerolatus	strain=DSM 22179	models/k/kytococcus/Kytococcus_aerolatus_DSM_22179.xml.gz	592308	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Dermatophilaceae	g__Kytococcus	s__Kytococcus aerolatus
GCF_001312505.1	1298596	Ruminococcus faecis JCM 15917	strain=JCM 15917	models/r/ruminococcus/Ruminococcus_faecis_JCM_15917.xml.gz	1298596	d__Bacteria	p__Firmicutes_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Mediterraneibacter	s__Mediterraneibacter faecis
GCF_900116115.1	593133	Lutibacter maritimus	strain=DSM 24450	models/l/lutibacter/Lutibacter_maritimus_DSM_24450.xml.gz	593133	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	s__Lutibacter maritimus
GCF_000815225.1	594679	Allofrancisella guangzhouensis	strain=08HL01032	models/a/allofrancisella/Allofrancisella_guangzhouensis_08HL01032.xml.gz	594679	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Francisellales	f__Francisellaceae	g__Allofrancisella	s__Allofrancisella guangzhouensis
GCF_001027925.1	595434	Rhodopirellula islandica	strain=K833	models/r/rhodopirellula/Rhodopirellula_islandica_K833.xml.gz	595434	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Rhodopirellula	s__Rhodopirellula islandica
GCF_000614025.1	1236508	Prevotella aurantiaca JCM 15754	strain=JCM 15754	models/p/prevotella/Prevotella_aurantiaca_JCM_15754.xml.gz	1236508	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__Prevotella aurantiaca
GCF_000411375.1	1125779	Corynebacterium pyruviciproducens ATCC BAA-1742	strain=ATCC BAA-1742	models/c/corynebacterium/Corynebacterium_pyruviciproducens_ATCC_BAA_1742.xml.gz	1125779	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Corynebacterium	s__Corynebacterium pyruviciproducens
GCF_900115585.1	604088	Erythrobacter nanhaisediminis	strain=CGMCC 1.7715	models/e/erythrobacter/Erythrobacter_nanhaisediminis_CGMCC_1_7715.xml.gz	604088	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Qipengyuania	s__Qipengyuania nanhaisediminis
GCF_900110375.1	604089	Flavobacterium sinopsychrotolerans	strain=CGMCC 1.8704	models/f/flavobacterium/Flavobacterium_sinopsychrotolerans_CGMCC_1_8704.xml.gz	604089	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium sinopsychrotolerans
GCF_900105025.1	604330	Olsenella umbonata	strain=DSM 22620	models/o/olsenella/Olsenella_umbonata_DSM_22620.xml.gz	604330	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Parafannyhessea	s__Parafannyhessea umbonata
GCF_900111255.1	604330	Olsenella umbonata	strain=KHGC19	models/o/olsenella/Olsenella_umbonata_KHGC19.xml.gz	604330	d__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__Coriobacteriales	f__Atopobiaceae	g__Parafannyhessea	s__Parafannyhessea umbonata
GCF_000423425.1	604331	Meiothermus rufus DSM 22234	strain=DSM 22234	models/m/meiothermus/Meiothermus_rufus_DSM_22234.xml.gz	604331	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Thermaceae	g__Meiothermus	s__Meiothermus rufus
GCF_000227765.1	1030841	Neisseria wadsworthii 9715	strain=9715	models/n/neisseria/Neisseria_wadsworthii_9715.xml.gz	1030841	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Neisseria	s__Neisseria wadsworthii
GCF_000226875.1	1032488	Neisseria shayeganii 871	strain=871	models/n/neisseria/Neisseria_shayeganii_871.xml.gz	1032488	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__Eikenella	s__Eikenella shayeganii
GCF_000613845.1	1236500	Asaia astilbis JCM 15831	strain=JCM 15831	models/a/asaia/Asaia_astilbis_JCM_15831.xml.gz	1236500	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Asaia	s__Asaia astilbis
